dcid,date,SdrAllocationsSdr
country/SLV,1994-05-31,24985000.0
country/GNQ,1994-05-31,5812000.0
country/EST,1994-05-31,0.0
country/SWZ,1994-05-31,6432000.0
country/ETH,1994-05-31,11160000.0
country/FJI,1994-05-31,6958000.0
country/FIN,1994-05-31,142690000.0
country/FRA,1994-05-31,1079870000.0
country/GAB,1994-05-31,14091000.0
country/GMB,1994-05-31,5121000.0
country/DEU,1994-05-31,1210760000.0
country/GHA,1994-05-31,62983000.0
country/GRC,1994-05-31,103544000.0
country/GRD,1994-05-31,930000.0
country/GTM,1994-05-31,27678000.0
country/GIN,1994-05-31,17604000.0
country/GNB,1994-05-31,1212400.0
country/GUY,1994-05-31,14530000.0
country/HTI,1994-05-31,13697000.0
country/HND,1994-05-31,19057000.0
country/HUN,1994-05-31,0.0
country/ISL,1994-05-31,16409000.0
country/IND,1994-05-31,681170000.0
country/IDN,1994-05-31,238956000.0
country/IRN,1994-05-31,244056000.0
country/IRQ,1994-05-31,68463800.0
country/IRL,1994-05-31,87263000.0
country/ISR,1994-05-31,106360000.0
country/ITA,1994-05-31,702400000.0
country/JAM,1994-05-31,40613000.0
country/JPN,1994-05-31,891690000.0
country/JOR,1994-05-31,16887000.0
country/KAZ,1994-05-31,0.0
country/KEN,1994-05-31,36990000.0
country/KIR,1994-05-31,0.0
country/KOR,1994-05-31,72911200.0
country/KWT,1994-05-31,26744400.0
country/KGZ,1994-05-31,0.0
country/LAO,1994-05-31,9409000.0
country/LVA,1994-05-31,0.0
country/LBN,1994-05-31,4393200.0
country/LSO,1994-05-31,3739000.0
country/LBR,1994-05-31,21007000.0
country/LBY,1994-05-31,58771200.0
country/LTU,1994-05-31,0.0
country/LUX,1994-05-31,16955000.0
country/MDG,1994-05-31,19270000.0
country/MWI,1994-05-31,10975000.0
country/MYS,1994-05-31,139048000.0
country/MDV,1994-05-31,282400.0
country/MLI,1994-05-31,15912000.0
country/MLT,1994-05-31,11288000.0
country/MRT,1994-05-31,9719000.0
country/MUS,1994-05-31,15744000.0
country/MEX,1994-05-31,290020000.0
country/FSM,1994-05-31,0.0
country/MDA,1994-05-31,0.0
country/MNG,1994-05-31,0.0
country/MAR,1994-05-31,85689000.0
country/MOZ,1994-05-31,0.0
country/MMR,1994-05-31,43474000.0
country/NAM,1994-05-31,0.0
country/NPL,1994-05-31,8104800.0
country/NLD,1994-05-31,530340000.0
country/NZL,1994-05-31,141322000.0
country/NIC,1994-05-31,19483000.0
country/NER,1994-05-31,9409000.0
country/NGA,1994-05-31,157155000.0
country/MKD,1994-05-31,8378694.0
country/NOR,1994-05-31,167770000.0
country/OMN,1994-05-31,6262000.0
country/PAK,1994-05-31,169989000.0
country/PAN,1994-05-31,26322000.0
country/PNG,1994-05-31,9300000.0
country/PRY,1994-05-31,13697000.0
country/PER,1994-05-31,91319000.0
country/PHL,1994-05-31,116595000.0
country/POL,1994-05-31,0.0
country/PRT,1994-05-31,53320000.0
country/QAT,1994-05-31,12821600.0
country/ROU,1994-05-31,75950000.0
country/RUS,1994-05-31,0.0
country/RWA,1994-05-31,13697000.0
country/WSM,1994-05-31,1142000.0
country/SMR,1994-05-31,0.0
country/STP,1994-05-31,620000.0
country/SAU,1994-05-31,195526800.0
country/SEN,1994-05-31,24462000.0
country/SRB,1994-05-31,56664797.0
country/SYC,1994-05-31,406400.0
country/SLE,1994-05-31,17455000.0
country/SGP,1994-05-31,16475200.0
country/SVK,1994-05-31,0.0
country/SVN,1994-05-31,25430888.0
country/SLB,1994-05-31,654400.0
country/SOM,1994-05-31,13697000.0
country/ZAF,1994-05-31,220360000.0
country/ESP,1994-05-31,298805000.0
country/LKA,1994-05-31,70868000.0
country/LCA,1994-05-31,741600.0
country/VCT,1994-05-31,353600.0
country/SDN,1994-05-31,52192000.0
country/SUR,1994-05-31,7750000.0
country/SWE,1994-05-31,246525000.0
country/CHE,1994-05-31,0.0
country/SYR,1994-05-31,36564000.0
country/TZA,1994-05-31,31372000.0
country/THA,1994-05-31,84652000.0
country/TGO,1994-05-31,10975000.0
country/TON,1994-05-31,0.0
country/TTO,1994-05-31,46231000.0
country/TUN,1994-05-31,34243000.0
country/TUR,1994-05-31,112307000.0
country/UGA,1994-05-31,29396000.0
country/ARE,1994-05-31,38736800.0
country/GBR,1994-05-31,1913070000.0
country/USA,1994-05-31,4899530000.0
country/URY,1994-05-31,49977000.0
country/VUT,1994-05-31,0.0
country/VEN,1994-05-31,316890000.0
country/VNM,1994-05-31,47658000.0
country/YEM,1994-05-31,28743000.0
country/ZMB,1994-05-31,68298000.0
country/ZWE,1994-05-31,10200000.0
Earth,1994-05-31,21433330200.0
country/AFG,1973-04-30,12753000.0
country/DZA,1973-04-30,40290000.0
country/ARG,1973-04-30,152520000.0
country/AUS,1973-04-30,225645000.0
country/AUT,1973-04-30,76745000.0
country/BRB,1973-04-30,2769000.0
country/BEL,1973-04-30,209346000.0
country/BEN,1973-04-30,4449000.0
country/BOL,1973-04-30,12753000.0
country/BWA,1973-04-30,1569000.0
country/BRA,1973-04-30,152520000.0
country/BFA,1973-04-30,4449000.0
country/BDI,1973-04-30,6567000.0
country/KHM,1973-04-30,8517000.0
country/CMR,1973-04-30,10512600.0
country/CAN,1973-04-30,358620000.0
country/CAF,1973-04-30,4365000.0
country/TCD,1973-04-30,4449000.0
country/CHL,1973-04-30,54654000.0
country/COL,1973-04-30,54441000.0
country/COD,1973-04-30,39189000.0
country/COG,1973-04-30,4449000.0
country/CRI,1973-04-30,11016000.0
country/CIV,1973-04-30,14268000.0
country/CYP,1973-04-30,8898000.0
country/DNK,1973-04-30,82764000.0
country/DOM,1973-04-30,14535000.0
country/ECU,1973-04-30,11229000.0
country/EGY,1973-04-30,65244000.0
country/SLV,1973-04-30,11655000.0
country/GNQ,1973-04-30,2712000.0
country/SWZ,1973-04-30,2712000.0
country/FJI,1973-04-30,1378000.0
country/FIN,1973-04-30,61470000.0
country/FRA,1973-04-30,484980000.0
country/GAB,1973-04-30,4791000.0
country/GMB,1973-04-30,2331000.0
country/DEU,1973-04-30,542400000.0
country/GHA,1973-04-30,30123000.0
country/GRC,1973-04-30,46194000.0
country/GTM,1973-04-30,11868000.0
country/GIN,1973-04-30,8304000.0
country/GUY,1973-04-30,6780000.0
country/HTI,1973-04-30,6567000.0
country/HND,1973-04-30,8517000.0
country/ISL,1973-04-30,7419000.0
country/IND,1973-04-30,326220000.0
country/IDN,1973-04-30,90156000.0
country/IRN,1973-04-30,61896000.0
country/IRQ,1973-04-30,23217000.0
country/IRL,1973-04-30,39213000.0
country/ISR,1973-04-30,42810000.0
country/ITA,1973-04-30,318000000.0
country/JAM,1973-04-30,17673000.0
country/JPN,1973-04-30,377400000.0
country/JOR,1973-04-30,7587000.0
country/KEN,1973-04-30,15600000.0
country/KOR,1973-04-30,22230000.0
country/LAO,1973-04-30,4449000.0
country/LSO,1973-04-30,1569000.0
country/LBR,1973-04-30,9537000.0
country/LUX,1973-04-30,7345000.0
country/MDG,1973-04-30,8730000.0
country/MWI,1973-04-30,5085000.0
country/MYS,1973-04-30,60618000.0
country/MLI,1973-04-30,7542000.0
country/MLT,1973-04-30,5088000.0
country/MRT,1973-04-30,4449000.0
country/MUS,1973-04-30,7374000.0
country/MEX,1973-04-30,124170000.0
country/MAR,1973-04-30,39189000.0
country/MMR,1973-04-30,20844000.0
country/NPL,1973-04-30,2214800.0
country/NLD,1973-04-30,236460000.0
country/NZL,1973-04-30,69402000.0
country/NIC,1973-04-30,8943000.0
country/NER,1973-04-30,4449000.0
country/NGA,1973-04-30,45555000.0
country/NOR,1973-04-30,76320000.0
country/OMN,1973-04-30,742000.0
country/PAK,1973-04-30,81639000.0
country/PAN,1973-04-30,12372000.0
country/PRY,1973-04-30,6567000.0
country/PER,1973-04-30,40479000.0
country/PHL,1973-04-30,51495000.0
country/RWA,1973-04-30,6567000.0
country/WSM,1973-04-30,212000.0
country/SEN,1973-04-30,11442000.0
country/SLE,1973-04-30,7845000.0
country/SOM,1973-04-30,6567000.0
country/ZAF,1973-04-30,88920000.0
country/ESP,1973-04-30,126135000.0
country/LKA,1973-04-30,33978000.0
country/SDN,1973-04-30,24912000.0
country/SWE,1973-04-30,107025000.0
country/SYR,1973-04-30,17034000.0
country/TZA,1973-04-30,14322000.0
country/THA,1973-04-30,28542000.0
country/TGO,1973-04-30,5085000.0
country/TTO,1973-04-30,20811000.0
country/TUN,1973-04-30,14713000.0
country/TUR,1973-04-30,50307000.0
country/UGA,1973-04-30,13896000.0
country/GBR,1973-04-30,1006320000.0
country/USA,1973-04-30,2293980000.0
country/URY,1973-04-30,23937000.0
country/VEN,1973-04-30,112290000.0
country/VNM,1973-04-30,19758000.0
country/YUG,1973-04-30,69291000.0
country/ZMB,1973-04-30,24588000.0
Earth,1973-04-30,9314835400.0
country/AFG,2003-07-31,26703000.0
country/ALB,2003-07-31,0.0
country/DZA,2003-07-31,128640000.0
country/AGO,2003-07-31,0.0
country/ATG,2003-07-31,0.0
country/ARG,2003-07-31,318370000.0
country/ARM,2003-07-31,0.0
country/AUS,2003-07-31,470545000.0
country/AUT,2003-07-31,179045000.0
country/AZE,2003-07-31,0.0
country/BHS,2003-07-31,10230000.0
country/BHR,2003-07-31,6200000.0
country/BGD,2003-07-31,47120000.0
country/BRB,2003-07-31,8039000.0
country/BLR,2003-07-31,0.0
country/BEL,2003-07-31,485246000.0
country/BLZ,2003-07-31,0.0
country/BEN,2003-07-31,9409000.0
country/BTN,2003-07-31,0.0
country/BOL,2003-07-31,26703000.0
country/BIH,2003-07-31,20481252.0
country/BWA,2003-07-31,4359000.0
country/BRA,2003-07-31,358670000.0
country/BRN,2003-07-31,0.0
country/BGR,2003-07-31,0.0
country/BFA,2003-07-31,9409000.0
country/BDI,2003-07-31,13697000.0
country/CPV,2003-07-31,620000.0
country/KHM,2003-07-31,15417000.0
country/CMR,2003-07-31,24462600.0
country/CAN,2003-07-31,779290000.0
country/CAF,2003-07-31,9325000.0
country/TCD,2003-07-31,9409000.0
country/CHL,2003-07-31,121924000.0
country/CHN,2003-07-31,236800000.0
country/COL,2003-07-31,114271000.0
country/COM,2003-07-31,716400.0
country/COD,2003-07-31,86309000.0
country/COG,2003-07-31,9719000.0
country/CRI,2003-07-31,23726000.0
country/CIV,2003-07-31,37828000.0
country/HRV,2003-07-31,44205369.0
country/CYP,2003-07-31,19438000.0
country/CZE,2003-07-31,0.0
country/DNK,2003-07-31,178864000.0
country/DJI,2003-07-31,1178000.0
country/DMA,2003-07-31,592400.0
country/DOM,2003-07-31,31585000.0
country/ECU,2003-07-31,32929000.0
country/EGY,2003-07-31,135924000.0
country/SLV,2003-07-31,24985000.0
country/GNQ,2003-07-31,5812000.0
country/EST,2003-07-31,0.0
country/SWZ,2003-07-31,6432000.0
country/ETH,2003-07-31,11160000.0
country/FJI,2003-07-31,6958000.0
country/FIN,2003-07-31,142690000.0
country/FRA,2003-07-31,1079870000.0
country/GAB,2003-07-31,14091000.0
country/GMB,2003-07-31,5121000.0
country/GEO,2003-07-31,0.0
country/DEU,2003-07-31,1210760000.0
country/GHA,2003-07-31,62983000.0
country/GRC,2003-07-31,103544000.0
country/GRD,2003-07-31,930000.0
country/GTM,2003-07-31,27678000.0
country/GIN,2003-07-31,17604000.0
country/GNB,2003-07-31,1212400.0
country/GUY,2003-07-31,14530000.0
country/HTI,2003-07-31,13697000.0
country/HND,2003-07-31,19057000.0
country/HUN,2003-07-31,0.0
country/ISL,2003-07-31,16409000.0
country/IND,2003-07-31,681170000.0
country/IDN,2003-07-31,238956000.0
country/IRN,2003-07-31,244056000.0
country/IRQ,2003-07-31,68463800.0
country/IRL,2003-07-31,87263000.0
country/ISR,2003-07-31,106360000.0
country/ITA,2003-07-31,702400000.0
country/JAM,2003-07-31,40613000.0
country/JPN,2003-07-31,891690000.0
country/JOR,2003-07-31,16887000.0
country/KAZ,2003-07-31,0.0
country/KEN,2003-07-31,36990000.0
country/KIR,2003-07-31,0.0
country/KOR,2003-07-31,72911200.0
country/KWT,2003-07-31,26744400.0
country/KGZ,2003-07-31,0.0
country/LAO,2003-07-31,9409000.0
country/LVA,2003-07-31,0.0
country/LBN,2003-07-31,4393200.0
country/LSO,2003-07-31,3739000.0
country/LBR,2003-07-31,21007000.0
country/LBY,2003-07-31,58771200.0
country/LTU,2003-07-31,0.0
country/LUX,2003-07-31,16955000.0
country/MDG,2003-07-31,19270000.0
country/MWI,2003-07-31,10975000.0
country/MYS,2003-07-31,139048000.0
country/MDV,2003-07-31,282400.0
country/MLI,2003-07-31,15912000.0
country/MLT,2003-07-31,11288000.0
country/MRT,2003-07-31,9719000.0
country/MUS,2003-07-31,15744000.0
country/MEX,2003-07-31,290020000.0
country/FSM,2003-07-31,0.0
country/MDA,2003-07-31,0.0
country/MNG,2003-07-31,0.0
country/MAR,2003-07-31,85689000.0
country/MOZ,2003-07-31,0.0
country/MMR,2003-07-31,43474000.0
country/NAM,2003-07-31,0.0
country/NPL,2003-07-31,8104800.0
country/NLD,2003-07-31,530340000.0
country/NZL,2003-07-31,141322000.0
country/NIC,2003-07-31,19483000.0
country/NER,2003-07-31,9409000.0
country/NGA,2003-07-31,157155000.0
country/MKD,2003-07-31,8378694.0
country/NOR,2003-07-31,167770000.0
country/OMN,2003-07-31,6262000.0
country/PAK,2003-07-31,169989000.0
country/PAN,2003-07-31,26322000.0
country/PNG,2003-07-31,9300000.0
country/PRY,2003-07-31,13697000.0
country/PER,2003-07-31,91319000.0
country/PHL,2003-07-31,116595000.0
country/POL,2003-07-31,0.0
country/PRT,2003-07-31,53320000.0
country/QAT,2003-07-31,12821600.0
country/ROU,2003-07-31,75950000.0
country/RUS,2003-07-31,0.0
country/RWA,2003-07-31,13697000.0
country/WSM,2003-07-31,1142000.0
country/SMR,2003-07-31,0.0
country/STP,2003-07-31,620000.0
country/SAU,2003-07-31,195526800.0
country/SEN,2003-07-31,24462000.0
country/SRB,2003-07-31,56664797.0
country/SYC,2003-07-31,406400.0
country/SLE,2003-07-31,17455000.0
country/SGP,2003-07-31,16475200.0
country/SVK,2003-07-31,0.0
country/SVN,2003-07-31,25430888.0
country/SLB,2003-07-31,654400.0
country/SOM,2003-07-31,13697000.0
country/ZAF,2003-07-31,220360000.0
country/ESP,2003-07-31,298805000.0
country/LKA,2003-07-31,70868000.0
country/KNA,2003-07-31,0.0
country/LCA,2003-07-31,741600.0
country/VCT,2003-07-31,353600.0
country/SDN,2003-07-31,52192000.0
country/SUR,2003-07-31,7750000.0
country/SWE,2003-07-31,246525000.0
country/CHE,2003-07-31,0.0
country/SYR,2003-07-31,36564000.0
country/TJK,2003-07-31,0.0
country/TZA,2003-07-31,31372000.0
country/THA,2003-07-31,84652000.0
country/TGO,2003-07-31,10975000.0
country/TON,2003-07-31,0.0
country/TTO,2003-07-31,46231000.0
country/TUN,2003-07-31,34243000.0
country/TUR,2003-07-31,112307000.0
country/UGA,2003-07-31,29396000.0
country/UKR,2003-07-31,0.0
country/ARE,2003-07-31,38736800.0
country/GBR,2003-07-31,1913070000.0
country/USA,2003-07-31,4899530000.0
country/URY,2003-07-31,49977000.0
country/UZB,2003-07-31,0.0
country/VUT,2003-07-31,0.0
country/VEN,2003-07-31,316890000.0
country/VNM,2003-07-31,47658000.0
country/YEM,2003-07-31,28743000.0
country/ZMB,2003-07-31,68298000.0
country/ZWE,2003-07-31,10200000.0
Earth,2003-07-31,21433330200.0
country/AFG,1995-03-31,26703000.0
country/ALB,1995-03-31,0.0
country/DZA,1995-03-31,128640000.0
country/AGO,1995-03-31,0.0
country/ATG,1995-03-31,0.0
country/ARG,1995-03-31,318370000.0
country/ARM,1995-03-31,0.0
country/AUS,1995-03-31,470545000.0
country/AUT,1995-03-31,179045000.0
country/BHS,1995-03-31,10230000.0
country/BHR,1995-03-31,6200000.0
country/BGD,1995-03-31,47120000.0
country/BRB,1995-03-31,8039000.0
country/BLR,1995-03-31,0.0
country/BEL,1995-03-31,485246000.0
country/BLZ,1995-03-31,0.0
country/BEN,1995-03-31,9409000.0
country/BTN,1995-03-31,0.0
country/BOL,1995-03-31,26703000.0
country/BIH,1995-03-31,20481252.0
country/BWA,1995-03-31,4359000.0
country/BRA,1995-03-31,358670000.0
country/BGR,1995-03-31,0.0
country/BFA,1995-03-31,9409000.0
country/BDI,1995-03-31,13697000.0
country/CPV,1995-03-31,620000.0
country/KHM,1995-03-31,15417000.0
country/CMR,1995-03-31,24462600.0
country/CAN,1995-03-31,779290000.0
country/CAF,1995-03-31,9325000.0
country/TCD,1995-03-31,9409000.0
country/CHL,1995-03-31,121924000.0
country/CHN,1995-03-31,236800000.0
country/COL,1995-03-31,114271000.0
country/COM,1995-03-31,716400.0
country/COD,1995-03-31,86309000.0
country/COG,1995-03-31,9719000.0
country/CRI,1995-03-31,23726000.0
country/CIV,1995-03-31,37828000.0
country/HRV,1995-03-31,44205369.0
country/CYP,1995-03-31,19438000.0
country/CZE,1995-03-31,0.0
country/DNK,1995-03-31,178864000.0
country/DJI,1995-03-31,1178000.0
country/DMA,1995-03-31,592400.0
country/DOM,1995-03-31,31585000.0
country/ECU,1995-03-31,32929000.0
country/EGY,1995-03-31,135924000.0
country/SLV,1995-03-31,24985000.0
country/GNQ,1995-03-31,5812000.0
country/EST,1995-03-31,0.0
country/SWZ,1995-03-31,6432000.0
country/ETH,1995-03-31,11160000.0
country/FJI,1995-03-31,6958000.0
country/FIN,1995-03-31,142690000.0
country/FRA,1995-03-31,1079870000.0
country/GAB,1995-03-31,14091000.0
country/GMB,1995-03-31,5121000.0
country/GEO,1995-03-31,0.0
country/DEU,1995-03-31,1210760000.0
country/GHA,1995-03-31,62983000.0
country/GRC,1995-03-31,103544000.0
country/GRD,1995-03-31,930000.0
country/GTM,1995-03-31,27678000.0
country/GIN,1995-03-31,17604000.0
country/GNB,1995-03-31,1212400.0
country/GUY,1995-03-31,14530000.0
country/HTI,1995-03-31,13697000.0
country/HND,1995-03-31,19057000.0
country/HUN,1995-03-31,0.0
country/ISL,1995-03-31,16409000.0
country/IND,1995-03-31,681170000.0
country/IDN,1995-03-31,238956000.0
country/IRN,1995-03-31,244056000.0
country/IRQ,1995-03-31,68463800.0
country/IRL,1995-03-31,87263000.0
country/ISR,1995-03-31,106360000.0
country/ITA,1995-03-31,702400000.0
country/JAM,1995-03-31,40613000.0
country/JPN,1995-03-31,891690000.0
country/JOR,1995-03-31,16887000.0
country/KAZ,1995-03-31,0.0
country/KEN,1995-03-31,36990000.0
country/KIR,1995-03-31,0.0
country/KOR,1995-03-31,72911200.0
country/KWT,1995-03-31,26744400.0
country/KGZ,1995-03-31,0.0
country/LAO,1995-03-31,9409000.0
country/LVA,1995-03-31,0.0
country/LBN,1995-03-31,4393200.0
country/LSO,1995-03-31,3739000.0
country/LBR,1995-03-31,21007000.0
country/LBY,1995-03-31,58771200.0
country/LTU,1995-03-31,0.0
country/LUX,1995-03-31,16955000.0
country/MDG,1995-03-31,19270000.0
country/MWI,1995-03-31,10975000.0
country/MYS,1995-03-31,139048000.0
country/MDV,1995-03-31,282400.0
country/MLI,1995-03-31,15912000.0
country/MLT,1995-03-31,11288000.0
country/MRT,1995-03-31,9719000.0
country/MUS,1995-03-31,15744000.0
country/MEX,1995-03-31,290020000.0
country/FSM,1995-03-31,0.0
country/MDA,1995-03-31,0.0
country/MNG,1995-03-31,0.0
country/MAR,1995-03-31,85689000.0
country/MOZ,1995-03-31,0.0
country/MMR,1995-03-31,43474000.0
country/NAM,1995-03-31,0.0
country/NPL,1995-03-31,8104800.0
country/NLD,1995-03-31,530340000.0
country/NZL,1995-03-31,141322000.0
country/NIC,1995-03-31,19483000.0
country/NER,1995-03-31,9409000.0
country/NGA,1995-03-31,157155000.0
country/MKD,1995-03-31,8378694.0
country/NOR,1995-03-31,167770000.0
country/OMN,1995-03-31,6262000.0
country/PAK,1995-03-31,169989000.0
country/PAN,1995-03-31,26322000.0
country/PNG,1995-03-31,9300000.0
country/PRY,1995-03-31,13697000.0
country/PER,1995-03-31,91319000.0
country/PHL,1995-03-31,116595000.0
country/POL,1995-03-31,0.0
country/PRT,1995-03-31,53320000.0
country/QAT,1995-03-31,12821600.0
country/ROU,1995-03-31,75950000.0
country/RUS,1995-03-31,0.0
country/RWA,1995-03-31,13697000.0
country/WSM,1995-03-31,1142000.0
country/SMR,1995-03-31,0.0
country/STP,1995-03-31,620000.0
country/SAU,1995-03-31,195526800.0
country/SEN,1995-03-31,24462000.0
country/SRB,1995-03-31,56664797.0
country/SYC,1995-03-31,406400.0
country/SLE,1995-03-31,17455000.0
country/SGP,1995-03-31,16475200.0
country/SVK,1995-03-31,0.0
country/SVN,1995-03-31,25430888.0
country/SLB,1995-03-31,654400.0
country/SOM,1995-03-31,13697000.0
country/ZAF,1995-03-31,220360000.0
country/ESP,1995-03-31,298805000.0
country/LKA,1995-03-31,70868000.0
country/LCA,1995-03-31,741600.0
country/VCT,1995-03-31,353600.0
country/SDN,1995-03-31,52192000.0
country/SUR,1995-03-31,7750000.0
country/SWE,1995-03-31,246525000.0
country/CHE,1995-03-31,0.0
country/SYR,1995-03-31,36564000.0
country/TZA,1995-03-31,31372000.0
country/THA,1995-03-31,84652000.0
country/TGO,1995-03-31,10975000.0
country/TON,1995-03-31,0.0
country/TTO,1995-03-31,46231000.0
country/TUN,1995-03-31,34243000.0
country/TUR,1995-03-31,112307000.0
country/UGA,1995-03-31,29396000.0
country/UKR,1995-03-31,0.0
country/ARE,1995-03-31,38736800.0
country/GBR,1995-03-31,1913070000.0
country/USA,1995-03-31,4899530000.0
country/URY,1995-03-31,49977000.0
country/UZB,1995-03-31,0.0
country/VUT,1995-03-31,0.0
country/VEN,1995-03-31,316890000.0
country/VNM,1995-03-31,47658000.0
country/YEM,1995-03-31,28743000.0
country/ZMB,1995-03-31,68298000.0
country/ZWE,1995-03-31,10200000.0
Earth,1995-03-31,21433330200.0
country/AFG,2019-12-31,155314267.0
country/ALB,2019-12-31,46450260.0
country/DZA,2019-12-31,1198184979.0
country/AGO,2019-12-31,273008626.0
country/ATG,2019-12-31,12499524.0
country/ARG,2019-12-31,2020039967.0
country/ARM,2019-12-31,87988659.0
country/AUS,2019-12-31,3083171021.0
country/AUT,2019-12-31,1736313856.0
country/AZE,2019-12-31,153576220.0
country/BHS,2019-12-31,124413351.0
country/BHR,2019-12-31,124350296.0
country/BGD,2019-12-31,510404987.0
country/BRB,2019-12-31,64373832.0
country/BLR,2019-12-31,368643579.0
country/BEL,2019-12-31,4323343606.0
country/BLZ,2019-12-31,17894255.0
country/BEN,2019-12-31,59167129.0
country/BTN,2019-12-31,5989462.0
country/BOL,2019-12-31,164131156.0
country/BIH,2019-12-31,160886223.0
country/BWA,2019-12-31,57432096.0
country/BRA,2019-12-31,2887077827.0
