dcid,date,SdrHoldingsSdr
country/BLZ,1985-04-30,107165.0
country/BEN,1985-04-30,207501.0
country/BTN,1985-04-30,58603.0
country/BOL,1985-04-30,74241.0
country/BWA,1985-04-30,8807368.0
country/BRA,1985-04-30,7437757.0
country/BFA,1985-04-30,5626871.0
country/BDI,1985-04-30,215322.0
country/CPV,1985-04-30,96594.0
country/KHM,1985-04-30,0.0
country/CMR,1985-04-30,5349601.0
country/CAN,1985-04-30,53517852.0
country/CAF,1985-04-30,1108604.0
country/TCD,1985-04-30,227535.0
country/CHL,1985-04-30,12188902.0
country/CHN,1985-04-30,419532931.0
country/COL,1985-04-30,2391203.0
country/COM,1985-04-30,238935.0
country/COD,1985-04-30,9154368.0
country/COG,1985-04-30,1968444.0
country/CRI,1985-04-30,177543.0
country/CIV,1985-04-30,6262906.0
country/CYP,1985-04-30,605258.0
country/DNK,1985-04-30,163676428.0
country/DJI,1985-04-30,390380.0
country/DMA,1985-04-30,115943.0
country/DOM,1985-04-30,3665572.0
country/ECU,1985-04-30,4130266.0
country/EGY,1985-04-30,3698652.0
country/SLV,1985-04-30,6250.0
country/GNQ,1985-04-30,3615.0
country/SWZ,1985-04-30,1056252.0
country/ETH,1985-04-30,1203912.0
country/FJI,1985-04-30,8815517.0
country/FIN,1985-04-30,149621968.0
country/FRA,1985-04-30,627799708.0
country/GAB,1985-04-30,4757849.0
country/GMB,1985-04-30,0.0
country/DEU,1985-04-30,1400909025.0
country/GHA,1985-04-30,7283327.0
country/GRC,1985-04-30,2149401.0
country/GRD,1985-04-30,25784.0
country/GTM,1985-04-30,2448590.0
country/GIN,1985-04-30,558718.0
country/GNB,1985-04-30,5701.0
country/GUY,1985-04-30,0.0
country/HTI,1985-04-30,49909.0
country/HND,1985-04-30,76220.0
country/HUN,1985-04-30,9140596.0
country/ISL,1985-04-30,856830.0
country/IND,1985-04-30,196367891.0
country/IDN,1985-04-30,11418548.0
country/IRN,1985-04-30,322259499.0
country/IRQ,1985-04-30,1435932.0
country/IRL,1985-04-30,92216049.0
country/ISR,1985-04-30,2246476.0
country/ITA,1985-04-30,737725279.0
country/JAM,1985-04-30,0.0
country/JPN,1985-04-30,2016365155.0
country/JOR,1985-04-30,15322047.0
country/KEN,1985-04-30,3838680.0
country/KOR,1985-04-30,10684695.0
country/KWT,1985-04-30,83085996.0
country/LAO,1985-04-30,350846.0
country/LBN,1985-04-30,1049129.0
country/LSO,1985-04-30,913576.0
country/LBR,1985-04-30,0.0
country/LBY,1985-04-30,138399804.0
country/LUX,1985-04-30,16703177.0
country/MDG,1985-04-30,1738013.0
country/MWI,1985-04-30,1667335.0
country/MYS,1985-04-30,95616094.0
country/MDV,1985-04-30,6701.0
country/MLI,1985-04-30,1124641.0
country/MLT,1985-04-30,36647082.0
country/MRT,1985-04-30,1532940.0
country/MUS,1985-04-30,1274654.0
country/MEX,1985-04-30,72592.0
country/MAR,1985-04-30,8944114.0
country/MMR,1985-04-30,2221702.0
country/NPL,1985-04-30,224700.0
country/NLD,1985-04-30,530639673.0
country/NZL,1985-04-30,4030469.0
country/NIC,1985-04-30,0.0
country/NER,1985-04-30,1420201.0
country/NGA,1985-04-30,7488238.0
country/NOR,1985-04-30,258692537.0
country/OMN,1985-04-30,9218115.0
country/PAK,1985-04-30,18361964.0
country/PAN,1985-04-30,5997369.0
country/PNG,1985-04-30,6613693.0
country/PRY,1985-04-30,35960594.0
country/PER,1985-04-30,10805057.0
country/PHL,1985-04-30,9907760.0
country/PRT,1985-04-30,9191450.0
country/QAT,1985-04-30,16859141.0
country/ROU,1985-04-30,644342.0
country/RWA,1985-04-30,8265529.0
country/WSM,1985-04-30,146805.0
country/STP,1985-04-30,68738.0
country/SAU,1985-04-30,425466958.0
country/SEN,1985-04-30,2651029.0
country/SYC,1985-04-30,14192.0
country/SLE,1985-04-30,0.0
country/SGP,1985-04-30,59962211.0
country/SLB,1985-04-30,1196118.0
country/SOM,1985-04-30,344830.0
country/ZAF,1985-04-30,18760482.0
country/ESP,1985-04-30,185107159.0
country/LKA,1985-04-30,329870.0
country/LCA,1985-04-30,114.0
country/VCT,1985-04-30,375.0
country/SDN,1985-04-30,0.0
country/SUR,1985-04-30,1151081.0
country/SWE,1985-04-30,189845064.0
country/SYR,1985-04-30,4675620.0
country/TZA,1985-04-30,0.0
country/THA,1985-04-30,20675662.0
country/TGO,1985-04-30,3234853.0
country/TTO,1985-04-30,104297405.0
country/TUN,1985-04-30,1548318.0
country/TUR,1985-04-30,6632926.0
country/UGA,1985-04-30,2288408.0
country/ARE,1985-04-30,66593117.0
country/GBR,1985-04-30,579572312.0
country/USA,1985-04-30,6024651535.0
country/URY,1985-04-30,3560187.0
country/VUT,1985-04-30,100854.0
country/VEN,1985-04-30,392440709.0
country/VNM,1985-04-30,0.0
country/YUG,1985-04-30,9628551.0
country/ZMB,1985-04-30,110567.0
country/ZWE,1985-04-30,3340946.0
Earth,1985-04-30,21438677930.0
country/AFG,2012-06-30,128245456.0
country/ALB,2012-06-30,50153734.0
country/DZA,2012-06-30,1074202268.0
country/AGO,2012-06-30,251136000.0
country/ATG,2012-06-30,188947.0
country/ARG,2012-06-30,2053054887.0
country/ARM,2012-06-30,39276450.0
country/AUS,2012-06-30,2941081269.0
country/AUT,2012-06-30,1630236622.0
country/AZE,2012-06-30,157603067.0
country/BHS,2012-06-30,114112791.0
country/BHR,2012-06-30,128150642.0
country/BGD,2012-06-30,446272726.0
country/BRB,2012-06-30,56300449.0
country/BLR,2012-06-30,369111159.0
country/BEL,2012-06-30,4178083553.0
country/BLZ,2012-06-30,20056740.0
country/BEN,2012-06-30,49701120.0
country/BTN,2012-06-30,6427785.0
country/BOL,2012-06-30,164910719.0
country/BIH,2012-06-30,209874.0
country/BWA,2012-06-30,87041944.0
country/BRA,2012-06-30,2592569417.0
country/BRN,2012-06-30,216468585.0
country/BGR,2012-06-30,610920838.0
country/BFA,2012-06-30,48143150.0
country/BDI,2012-06-30,82874279.0
country/CPV,2012-06-30,4125575.0
country/KHM,2012-06-30,68382160.0
country/CMR,2012-06-30,15593528.0
country/CAN,2012-06-30,5681916267.0
country/CAF,2012-06-30,2756786.0
country/TCD,2012-06-30,58890.0
country/CHL,2012-06-30,785807816.0
country/CHN,2012-06-30,7788770757.0
country/COL,2012-06-30,733685760.0
country/COM,2012-06-30,11345048.0
country/COD,2012-06-30,352384212.0
country/COG,2012-06-30,70055631.0
country/CRI,2012-06-30,132529545.0
country/CIV,2012-06-30,272840018.0
country/HRV,2012-06-30,303165307.0
country/CYP,2012-06-30,115277958.0
country/CZE,2012-06-30,750683003.0
country/DNK,2012-06-30,1461944983.0
country/DJI,2012-06-30,8754338.0
country/DMA,2012-06-30,3047226.0
country/DOM,2012-06-30,2547734.0
country/ECU,2012-06-30,14854811.0
country/EGY,2012-06-30,819354183.0
country/SLV,2012-06-30,163801219.0
country/GNQ,2012-06-30,21005107.0
country/ERI,2012-06-30,3566623.0
country/EST,2012-06-30,62027162.0
country/SWZ,2012-06-30,44411228.0
country/ETH,2012-06-30,97250513.0
country/FJI,2012-06-30,51087061.0
country/FIN,2012-06-30,1120710814.0
country/FRA,2012-06-30,9424577124.0
country/GAB,2012-06-30,132803551.0
country/GMB,2012-06-30,24569346.0
country/GEO,2012-06-30,144066468.0
country/DEU,2012-06-30,11754600155.0
country/GHA,2012-06-30,269877380.0
country/GRC,2012-06-30,553243802.0
country/GRD,2012-06-30,10229120.0
country/GTM,2012-06-30,173497943.0
country/GIN,2012-06-30,60130097.0
country/GNB,2012-06-30,12386267.0
country/GUY,2012-06-30,4657655.0
country/HTI,2012-06-30,68830815.0
country/HND,2012-06-30,98395122.0
country/HUN,2012-06-30,462880869.0
country/ISL,2012-06-30,17271345.0
country/IND,2012-06-30,2885658034.0
country/IDN,2012-06-30,1761440228.0
country/IRN,2012-06-30,1536334528.0
country/IRQ,2012-06-30,1128943856.0
country/IRL,2012-06-30,644242502.0
country/ISR,2012-06-30,827085575.0
country/ITA,2012-06-30,5983553605.0
country/JAM,2012-06-30,202462326.0
country/JPN,2012-06-30,12903570723.0
country/JOR,2012-06-30,146408483.0
country/KAZ,2012-06-30,344552829.0
country/KEN,2012-06-30,17319461.0
country/KIR,2012-06-30,5335230.0
country/KOR,2012-06-30,2293193620.0
country/XKX,2012-06-30,54669000.0
country/KWT,2012-06-30,1445735159.0
country/KGZ,2012-06-30,118173822.0
country/LAO,2012-06-30,51073205.0
country/LVA,2012-06-30,82549569.0
country/LBN,2012-06-30,192446591.0
country/LSO,2012-06-30,33568273.0
country/LBR,2012-06-30,150070113.0
country/LBY,2012-06-30,1609887903.0
country/LTU,2012-06-30,137306961.0
country/LUX,2012-06-30,243984582.0
country/MDG,2012-06-30,92195300.0
country/MWI,2012-06-30,2242109.0
country/MYS,2012-06-30,1285607958.0
country/MDV,2012-06-30,6929345.0
country/MLI,2012-06-30,73380808.0
country/MLT,2012-06-30,91021648.0
country/MHL,2012-06-30,3327367.0
country/MRT,2012-06-30,942214.0
country/MUS,2012-06-30,99931618.0
country/MEX,2012-06-30,2654660707.0
country/FSM,2012-06-30,6211426.0
country/MDA,2012-06-30,119180.0
country/MNG,2012-06-30,44752892.0
country/MNE,2012-06-30,26191082.0
country/MAR,2012-06-30,349017822.0
country/MOZ,2012-06-30,106854691.0
country/MMR,2012-06-30,435374.0
country/NAM,2012-06-30,5175053.0
country/NPL,2012-06-30,55094888.0
country/NLD,2012-06-30,4678293303.0
country/NZL,2012-06-30,822431332.0
country/NIC,2012-06-30,110299949.0
country/NER,2012-06-30,54262694.0
country/NGA,2012-06-30,1675168033.0
country/MKD,2012-06-30,963378.0
country/NOR,2012-06-30,1476384042.0
country/OMN,2012-06-30,175141654.0
country/PAK,2012-06-30,639058051.0
country/PLW,2012-06-30,2957568.0
country/PAN,2012-06-30,170879272.0
country/PNG,2012-06-30,9474689.0
country/PRY,2012-06-30,110597964.0
country/PER,2012-06-30,524421295.0
country/PHL,2012-06-30,838113707.0
country/POL,2012-06-30,1120826716.0
country/PRT,2012-06-30,792401688.0
country/QAT,2012-06-30,268777129.0
country/ROU,2012-06-30,242391069.0
country/RUS,2012-06-30,5685502906.0
country/RWA,2012-06-30,82817704.0
country/WSM,2012-06-30,12610096.0
country/SMR,2012-06-30,15372049.0
country/STP,2012-06-30,3762690.0
country/SAU,2012-06-30,6516470900.0
country/SEN,2012-06-30,130190267.0
country/SRB,2012-06-30,222152736.0
country/SYC,2012-06-30,6605185.0
country/SLE,2012-06-30,114103984.0
country/SGP,2012-06-30,868254061.0
country/SVK,2012-06-30,326317847.0
country/SVN,2012-06-30,208714713.0
country/SLB,2012-06-30,9255338.0
country/SOM,2012-06-30,18368887.0
country/ZAF,2012-06-30,1788124235.0
country/SSD,2012-06-30,75886112.0
country/ESP,2012-06-30,2675103026.0
country/LKA,2012-06-30,3433814.0
country/KNA,2012-06-30,3188537.0
country/LCA,2012-06-30,15400360.0
country/VCT,2012-06-30,707578.0
country/SDN,2012-06-30,125351833.0
country/SUR,2012-06-30,80609963.0
country/SWE,2012-06-30,2114776655.0
country/CHE,2012-06-30,3177604285.0
country/SYR,2012-06-30,279177587.0
country/TJK,2012-06-30,69754249.0
country/TZA,2012-06-30,155917702.0
country/THA,2012-06-30,973608729.0
country/TLS,2012-06-30,7727650.0
country/TGO,2012-06-30,59289038.0
country/TON,2012-06-30,7086453.0
country/TTO,2012-06-30,275655057.0
country/TUN,2012-06-30,241859712.0
country/TKM,2012-06-30,69815753.0
country/TUV,2012-06-30,1256358.0
country/TUR,2012-06-30,971045934.0
country/UGA,2012-06-30,141616171.0
country/UKR,2012-06-30,12911255.0
country/ARE,2012-06-30,541950213.0
country/GBR,2012-06-30,9561661191.0
country/USA,2012-06-30,35808144726.0
country/URY,2012-06-30,245649746.0
country/UZB,2012-06-30,263246986.0
country/VUT,2012-06-30,1482549.0
country/VEN,2012-06-30,2239192739.0
country/VNM,2012-06-30,268039677.0
country/YEM,2012-06-30,164856165.0
country/ZMB,2012-06-30,399587498.0
country/ZWE,2012-06-30,93120439.0
Earth,2012-06-30,204090679885.0
country/AFG,2006-06-30,97153.0
country/ALB,2006-06-30,7608247.0
country/DZA,2006-06-30,651219.0
country/AGO,2006-06-30,152632.0
country/ATG,2006-06-30,6143.0
country/ARG,2006-06-30,191725274.0
country/ARM,2006-06-30,8313195.0
country/AUS,2006-06-30,135043275.0
country/AUT,2006-06-30,104148690.0
country/AZE,2006-06-30,9464782.0
country/BHS,2006-06-30,30859.0
country/BHR,2006-06-30,2623006.0
country/BGD,2006-06-30,702223.0
country/BRB,2006-06-30,15854.0
country/BLR,2006-06-30,24752.0
country/BEL,2006-06-30,209952421.0
country/BLZ,2006-06-30,1838210.0
country/BEN,2006-06-30,64995.0
country/BTN,2006-06-30,312424.0
country/BOL,2006-06-30,26998057.0
country/BIH,2006-06-30,317897.0
country/BWA,2006-06-30,36196453.0
country/BRA,2006-06-30,12200895.0
country/BRN,2006-06-30,10704301.0
country/BGR,2006-06-30,670894.0
country/BFA,2006-06-30,15397.0
country/BDI,2006-06-30,262863.0
country/CPV,2006-06-30,34916.0
country/KHM,2006-06-30,17338.0
country/CMR,2006-06-30,3091638.0
country/CAN,2006-06-30,635024236.0
country/CAF,2006-06-30,3010399.0
country/TCD,2006-06-30,0.0
country/CHL,2006-06-30,36668483.0
country/CHN,2006-06-30,938482968.0
country/COL,2006-06-30,123925136.0
country/COM,2006-06-30,5502.0
country/COD,2006-06-30,1799810.0
country/COG,2006-06-30,270443.0
country/CRI,2006-06-30,64462.0
country/CIV,2006-06-30,561325.0
country/HRV,2006-06-30,121465.0
country/CYP,2006-06-30,2873720.0
country/CZE,2006-06-30,9788640.0
country/DNK,2006-06-30,43466736.0
country/DJI,2006-06-30,227578.0
country/DMA,2006-06-30,9470.0
country/DOM,2006-06-30,46881522.0
country/ECU,2006-06-30,819438.0
country/EGY,2006-06-30,76168714.0
country/SLV,2006-06-30,24978094.0
country/GNQ,2006-06-30,440522.0
country/EST,2006-06-30,56195.0
country/SWZ,2006-06-30,2483731.0
country/ETH,2006-06-30,47358.0
country/FJI,2006-06-30,5745896.0
country/FIN,2006-06-30,98495399.0
country/FRA,2006-06-30,623158542.0
country/GAB,2006-06-30,331674.0
country/GMB,2006-06-30,873174.0
country/GEO,2006-06-30,1169256.0
country/DEU,2006-06-30,1340964028.0
country/GHA,2006-06-30,196725.0
country/GRC,2006-06-30,20112365.0
country/GRD,2006-06-30,147458.0
country/GTM,2006-06-30,4203292.0
country/GIN,2006-06-30,2603589.0
country/GNB,2006-06-30,366749.0
country/GUY,2006-06-30,1387650.0
country/HTI,2006-06-30,6928922.0
country/HND,2006-06-30,173002.0
country/HUN,2006-06-30,47007001.0
country/ISL,2006-06-30,62652.0
country/IND,2006-06-30,318904.0
country/IDN,2006-06-30,11417366.0
country/IRN,2006-06-30,275159395.0
country/IRQ,2006-06-30,292574685.0
country/IRL,2006-06-30,62431106.0
country/ISR,2006-06-30,13242847.0
country/ITA,2006-06-30,177212111.0
country/JAM,2006-06-30,155623.0
country/JPN,2006-06-30,1827465754.0
country/JOR,2006-06-30,619180.0
country/KAZ,2006-06-30,821527.0
country/KEN,2006-06-30,121340.0
country/KIR,2006-06-30,10286.0
country/KOR,2006-06-30,33309917.0
country/KWT,2006-06-30,133270167.0
country/KGZ,2006-06-30,10286073.0
country/LAO,2006-06-30,9813627.0
country/LVA,2006-06-30,103062.0
country/LBN,2006-06-30,22526983.0
country/LSO,2006-06-30,229450.0
country/LBR,2006-06-30,0.0
country/LBY,2006-06-30,507634641.0
country/LTU,2006-06-30,65690.0
country/LUX,2006-06-30,11830509.0
country/MDG,2006-06-30,37488.0
country/MWI,2006-06-30,746399.0
country/MYS,2006-06-30,139866417.0
country/MDV,2006-06-30,325777.0
country/MLI,2006-06-30,71990.0
country/MLT,2006-06-30,32979980.0
country/MRT,2006-06-30,215098.0
country/MUS,2006-06-30,18154447.0
country/MEX,2006-06-30,316535843.0
country/FSM,2006-06-30,1267272.0
country/MDA,2006-06-30,108370.0
country/MNG,2006-06-30,56565.0
country/MAR,2006-06-30,46735166.0
country/MOZ,2006-06-30,145145.0
country/MMR,2006-06-30,163418.0
country/NAM,2006-06-30,18299.0
country/NPL,2006-06-30,6079490.0
country/NLD,2006-06-30,513007035.0
country/NZL,2006-06-30,23446118.0
country/NIC,2006-06-30,15907.0
country/NER,2006-06-30,107048.0
country/NGA,2006-06-30,371288.0
country/MKD,2006-06-30,707954.0
country/NOR,2006-06-30,205372398.0
country/OMN,2006-06-30,10733601.0
country/PAK,2006-06-30,147210150.0
country/PAN,2006-06-30,779098.0
country/PNG,2006-06-30,17706.0
country/PRY,2006-06-30,89656646.0
country/PER,2006-06-30,481900.0
country/PHL,2006-06-30,595274.0
country/POL,2006-06-30,57088645.0
country/PRT,2006-06-30,73625521.0
country/QAT,2006-06-30,26132704.0
country/ROU,2006-06-30,427781.0
country/RUS,2006-06-30,4661214.0
country/RWA,2006-06-30,15167136.0
country/WSM,2006-06-30,2485963.0
country/SMR,2006-06-30,718306.0
country/STP,2006-06-30,247376.0
country/SAU,2006-06-30,406463784.0
country/SEN,2006-06-30,538421.0
country/SRB,2006-06-30,27688429.0
country/SYC,2006-06-30,7320.0
country/SLE,2006-06-30,21212499.0
country/SGP,2006-06-30,204355533.0
country/SVK,2006-06-30,914493.0
country/SVN,2006-06-30,8265420.0
country/SLB,2006-06-30,6156.0
country/SOM,2006-06-30,0.0
country/ZAF,2006-06-30,222894828.0
country/ESP,2006-06-30,217731271.0
country/LKA,2006-06-30,1387432.0
country/KNA,2006-06-30,1537.0
country/LCA,2006-06-30,1536616.0
country/VCT,2006-06-30,5757.0
country/SDN,2006-06-30,0.0
country/SUR,2006-06-30,960878.0
country/SWE,2006-06-30,123379820.0
country/CHE,2006-06-30,20388725.0
country/SYR,2006-06-30,36574648.0
country/TJK,2006-06-30,3810815.0
country/TZA,2006-06-30,11363.0
country/THA,2006-06-30,605719.0
country/TGO,2006-06-30,18044.0
country/TON,2006-06-30,309036.0
country/TTO,2006-06-30,2452973.0
country/TUN,2006-06-30,745463.0
country/TUR,2006-06-30,12172382.0
country/UGA,2006-06-30,328895.0
country/UKR,2006-06-30,519683.0
country/ARE,2006-06-30,7567379.0
country/GBR,2006-06-30,208800588.0
country/USA,2006-06-30,5825200204.0
country/URY,2006-06-30,26842638.0
country/UZB,2006-06-30,11749.0
country/VUT,2006-06-30,1032069.0
country/VEN,2006-06-30,1790949.0
country/VNM,2006-06-30,938379.0
country/YEM,2006-06-30,5489107.0
country/ZMB,2006-06-30,10048262.0
country/ZWE,2006-06-30,0.0
Earth,2006-06-30,21471605218.0
country/AFG,1991-04-30,5876316.0
country/DZA,1991-04-30,3458190.0
country/AGO,1991-04-30,83307.0
country/ATG,1991-04-30,3392.0
country/ARG,1991-04-30,133215009.0
country/AUS,1991-04-30,213520875.0
country/AUT,1991-04-30,185416256.0
country/BHS,1991-04-30,198795.0
country/BHR,1991-04-30,17119906.0
country/BGD,1991-04-30,21334427.0
country/BRB,1991-04-30,173213.0
country/BEL,1991-04-30,418360260.0
country/BLZ,1991-04-30,23366.0
country/BEN,1991-04-30,260270.0
country/BTN,1991-04-30,267275.0
country/BOL,1991-04-30,967587.0
country/BWA,1991-04-30,22367174.0
country/BRA,1991-04-30,15010563.0
country/BGR,1991-04-30,193750.0
country/BFA,1991-04-30,5634414.0
country/BDI,1991-04-30,308458.0
country/CPV,1991-04-30,21564.0
country/KHM,1991-04-30,0.0
country/CMR,1991-04-30,421079.0
country/CAN,1991-04-30,1080588043.0
country/CAF,1991-04-30,2069193.0
country/TCD,1991-04-30,44984.0
country/CHL,1991-04-30,1866930.0
country/CHN,1991-04-30,394528867.0
country/COL,1991-04-30,114207736.0
country/COM,1991-04-30,61168.0
country/COD,1991-04-30,1705000.0
country/COG,1991-04-30,24242.0
country/CRI,1991-04-30,562803.0
country/CIV,1991-04-30,5193750.0
country/CYP,1991-04-30,316073.0
country/CZE,1991-04-30,46263536.0
country/DNK,1991-04-30,200502717.0
country/DJI,1991-04-30,216331.0
country/DMA,1991-04-30,172453.0
country/DOM,1991-04-30,0.0
country/ECU,1991-04-30,764506.0
country/EGY,1991-04-30,4610228.0
country/SLV,1991-04-30,0.0
country/GNQ,1991-04-30,21295.0
country/SWZ,1991-04-30,8524898.0
country/ETH,1991-04-30,317720.0
country/FJI,1991-04-30,16768769.0
country/FIN,1991-04-30,173503745.0
country/FRA,1991-04-30,938951558.0
country/GAB,1991-04-30,191819.0
country/GMB,1991-04-30,576775.0
country/DEU,1991-04-30,1328015032.0
country/GHA,1991-04-30,59729718.0
country/GRC,1991-04-30,1322455.0
country/GRD,1991-04-30,323.0
country/GTM,1991-04-30,555222.0
country/GIN,1991-04-30,996961.0
country/GNB,1991-04-30,25862.0
country/GUY,1991-04-30,690540.0
country/HTI,1991-04-30,0.0
country/HND,1991-04-30,375000.0
country/HUN,1991-04-30,11526761.0
country/ISL,1991-04-30,69394.0
country/IND,1991-04-30,134122020.0
country/IDN,1991-04-30,11426402.0
country/IRN,1991-04-30,311854198.0
country/IRQ,1991-04-30,0.0
country/IRL,1991-04-30,161247500.0
country/ISR,1991-04-30,2379928.0
country/ITA,1991-04-30,713115031.0
country/JAM,1991-04-30,875457.0
country/JPN,1991-04-30,1833779668.0
country/JOR,1991-04-30,808659.0
country/KEN,1991-04-30,704651.0
country/KIR,1991-04-30,5429.0
country/KOR,1991-04-30,12527713.0
country/KWT,1991-04-30,117782979.0
country/LAO,1991-04-30,911034.0
country/LBN,1991-04-30,7278624.0
country/LSO,1991-04-30,389435.0
country/LBR,1991-04-30,0.0
country/LBY,1991-04-30,296783765.0
country/LUX,1991-04-30,20053210.0
country/MDG,1991-04-30,659250.0
country/MWI,1991-04-30,781848.0
country/MYS,1991-04-30,138339299.0
country/MDV,1991-04-30,13646.0
country/MLI,1991-04-30,906613.0
country/MLT,1991-04-30,60468938.0
country/MRT,1991-04-30,765511.0
country/MUS,1991-04-30,19991619.0
country/MEX,1991-04-30,520054115.0
country/MAR,1991-04-30,25836327.0
country/MOZ,1991-04-30,25084.0
country/MMR,1991-04-30,1589819.0
country/NPL,1991-04-30,343557.0
country/NLD,1991-04-30,537921771.0
country/NZL,1991-04-30,3225982.0
country/NIC,1991-04-30,408486.0
country/NER,1991-04-30,473860.0
country/NGA,1991-04-30,3476745.0
country/NOR,1991-04-30,321363546.0
country/OMN,1991-04-30,13949771.0
country/PAK,1991-04-30,10165604.0
